time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
33696.0,0.0,8.33,1538.89,-19.82,5265.35,5657.89,1795.65,2020.19,6029.64,6394.93,1125.8,1140.73,6079.14,4720.4,823.76,968.1,6942.89,5121.46
33697.0,0.0,8.33,1525.04,-14.14,5265.35,5649.52,1792.25,2021.13,6031.31,6389.68,1122.78,1141.74,6090.51,4733.46,821.28,965.95,6932.62,5122.2
33698.0,0.0,8.33,1522.66,-9.11,5255.12,5650.71,1820.16,2021.84,6025.46,6395.81,1124.99,1125.8,6087.14,4731.34,822.43,986.73,6939.62,5081.0
33699.0,0.0,8.33,1527.42,-12.19,5255.12,5645.93,1799.27,2023.01,6016.27,6380.07,1117.75,1151.04,6101.05,4727.46,827.39,962.42,6909.32,5103.99
33700.0,0.0,8.33,1529.37,-2.28,5260.8,5651.91,1777.79,2015.02,6028.8,6408.5,1111.91,1115.73,6058.97,4732.75,839.8,965.36,6906.99,5084.33
33701.0,0.0,8.33,1515.75,7.66,5283.58,5650.31,1794.06,2003.28,5995.83,6429.56,1114.93,1132.45,6086.72,4720.05,838.46,975.74,6927.95,5100.28
33702.0,0.0,8.33,1524.83,-5.04,5248.31,5636.77,1797.69,2021.6,6034.24,6388.81,1104.89,1126.0,6101.05,4763.2,835.21,974.56,6909.32,5088.78
33703.0,0.0,8.33,1508.85,-2.12,5266.49,5667.47,1806.98,1997.66,6004.58,6404.56,1111.71,1130.03,6077.04,4714.76,841.52,979.86,6925.62,5088.41
33704.0,0.0,8.33,1529.15,-11.22,5242.25,5657.09,1797.46,2019.25,6026.71,6381.82,1099.27,1131.85,6112.87,4721.1,829.29,966.34,6903.27,5092.49
33705.0,0.0,8.33,1529.15,2.12,5260.43,5629.21,1769.21,2013.61,6035.08,6392.31,1108.7,1130.43,6076.62,4742.3,840.38,967.32,6903.27,5077.67
33706.0,0.0,8.33,1535.86,3.74,5245.66,5616.9,1796.33,2024.42,6026.29,6394.06,1106.89,1121.37,6108.65,4741.59,829.87,974.37,6907.45,5058.09
33707.0,0.0,8.33,1524.39,-6.34,5249.82,5673.07,1793.16,2015.96,6024.2,6385.31,1114.33,1134.67,6078.72,4722.16,824.91,970.84,6929.82,5086.56
33708.0,0.0,8.33,1537.81,-4.72,5248.68,5653.1,1790.44,2024.66,6039.68,6364.36,1103.28,1133.46,6095.15,4733.81,821.47,958.51,6927.95,5079.15
33709.0,0.0,8.33,1530.67,0.16,5250.58,5642.74,1794.29,2018.54,6024.62,6400.62,1099.27,1105.09,6102.32,4747.25,839.99,971.82,6882.83,5060.67
33710.0,0.0,8.33,1515.75,11.73,5250.58,5653.1,1795.65,2011.73,6017.94,6397.12,1102.88,1118.95,6079.14,4727.1,840.38,977.7,6902.8,5073.97
33711.0,0.0,8.33,1520.07,-0.49,5267.25,5660.69,1787.73,2010.56,6006.25,6376.58,1123.38,1143.35,6092.19,4713.0,825.48,970.64,6911.64,5088.04
33712.0,0.0,8.33,1520.5,-8.46,5253.23,5653.5,1790.22,2014.31,6019.19,6397.56,1115.33,1127.61,6065.69,4702.08,810.81,970.84,6924.22,5075.08
33713.0,0.0,8.33,1525.69,-2.93,5248.68,5659.09,1790.22,2007.74,6007.5,6389.24,1116.34,1131.64,6054.77,4709.47,828.72,977.9,6925.15,5073.23
33714.0,0.0,8.33,1520.72,-5.86,5262.32,5641.15,1784.11,2010.09,5998.75,6397.99,1119.56,1120.36,6053.51,4733.46,839.23,973.0,6898.15,5066.21
33715.0,0.0,8.33,1529.37,-9.92,5245.28,5643.14,1784.56,2040.45,6011.68,6383.56,1103.88,1128.42,6105.69,4718.28,828.91,957.34,6888.4,5095.08
33716.0,0.0,8.33,1523.96,-8.94,5236.21,5644.34,1796.1,2039.5,6000.83,6366.98,1112.72,1137.09,6073.67,4723.57,821.28,952.65,6923.75,5077.67
33717.0,0.0,8.33,1533.48,-12.84,5232.43,5651.51,1797.69,2024.19,6019.19,6346.08,1095.86,1133.46,6085.03,4727.1,821.09,955.97,6921.42,5068.8
33718.0,0.0,8.33,1529.15,-7.48,5236.96,5644.34,1787.95,2007.04,6013.76,6372.21,1100.27,1137.09,6090.93,4704.9,819.0,951.29,6899.08,5089.89
33719.0,0.0,8.33,1515.75,1.47,5253.98,5639.96,1787.5,2007.74,5996.25,6356.09,1127.01,1130.03,6077.46,4705.6,832.92,977.9,6910.25,5079.89
33720.0,0.0,8.33,1523.1,-4.23,5253.98,5635.18,1784.79,2014.55,5994.59,6397.12,1110.71,1118.15,6039.26,4729.93,835.6,968.1,6878.66,5057.72
33721.0,0.0,8.33,1520.5,-3.09,5277.5,5638.76,1784.34,2009.38,5997.92,6380.07,1113.52,1125.19,6061.07,4726.04,835.6,975.94,6881.9,5061.78
33722.0,0.0,8.33,1521.8,-2.12,5240.74,5624.44,1793.61,2009.62,6002.5,6375.7,1104.28,1127.01,6068.63,4728.87,839.04,952.26,6905.59,5075.08
33723.0,0.0,8.33,1521.37,-3.09,5232.05,5626.43,1793.84,2023.01,6003.75,6375.27,1100.87,1122.78,6085.03,4747.61,837.51,971.62,6890.72,5063.99
33724.0,0.0,8.33,1525.26,-6.51,5235.83,5648.32,1794.06,2005.39,6000.0,6368.29,1102.28,1128.42,6087.56,4747.96,839.99,962.62,6889.33,5071.38
33725.0,0.0,8.33,1516.4,-5.53,5251.71,5662.68,1800.18,2019.72,5977.12,6380.07,1111.71,1125.6,6086.3,4720.75,820.9,974.37,6915.83,5073.23
33726.0,0.0,8.33,1514.03,-11.87,5254.36,5663.48,1794.97,2015.49,6000.42,6401.06,1118.35,1140.32,6053.51,4695.4,815.95,969.86,6922.82,5066.58
33727.0,0.0,8.33,1520.5,-7.64,5243.39,5630.8,1783.21,2008.21,6008.34,6373.96,1096.06,1119.15,6067.37,4741.94,852.63,966.14,6903.27,5053.29
33728.0,0.0,8.33,1519.64,-12.52,5239.23,5632.39,1798.59,2030.31,6012.51,6396.68,1105.49,1114.93,6089.67,4723.22,838.27,954.21,6905.59,5045.55
33729.0,0.0,8.33,1542.8,-4.88,5243.77,5621.66,1778.92,2013.84,6018.77,6393.18,1108.9,1115.13,6084.61,4718.28,833.5,969.67,6916.77,5054.03
33730.0,0.0,8.33,1526.99,-1.79,5234.69,5630.8,1778.01,2018.78,6028.8,6380.07,1110.11,1109.3,6085.45,4699.27,836.74,967.32,6905.13,5068.8
33731.0,0.0,8.33,1533.7,1.47,5221.86,5622.85,1779.82,2015.96,5987.51,6420.34,1109.1,1116.34,6072.41,4706.66,828.15,973.19,6889.33,5063.62
33732.0,0.0,8.33,1517.48,-3.74,5226.77,5645.13,1804.71,2017.13,6031.73,6388.81,1099.27,1121.77,6061.91,4720.75,857.81,968.69,6895.83,5071.01
33733.0,0.0,8.33,1520.07,-12.52,5243.77,5652.71,1795.88,2027.72,6007.5,6361.31,1107.5,1117.34,6093.04,4753.98,831.2,962.62,6896.76,5063.62
33734.0,0.0,8.33,1523.75,-4.72,5241.12,5630.8,1791.57,2000.7,6022.95,6406.31,1119.15,1130.43,6059.39,4714.05,822.05,973.19,6899.08,5079.15
33735.0,0.0,8.33,1538.46,14.51,5213.95,5643.14,1791.8,2015.25,6022.95,6381.38,1097.26,1124.39,6086.3,4728.52,837.32,963.6,6852.27,5061.78
33736.0,0.0,8.33,1517.7,9.61,5247.93,5645.93,1793.16,2013.84,6019.61,6391.87,1104.48,1126.2,6079.14,4718.99,827.77,984.77,6917.7,5073.97
33737.0,0.0,8.33,1507.56,-14.14,5252.85,5650.31,1804.94,2049.42,5999.17,6384.44,1109.1,1123.38,6092.62,4709.47,822.81,969.27,6910.25,5073.23
33738.0,0.0,8.33,1518.34,-13.17,5248.31,5630.41,1815.61,2013.61,6007.5,6376.58,1108.1,1126.2,6076.19,4721.1,819.38,953.63,6905.59,5099.9
33739.0,0.0,8.33,1519.21,-1.46,5237.34,5661.48,1792.93,2002.58,6012.09,6407.19,1104.89,1118.15,6083.35,4706.66,836.74,974.76,6916.3,5083.22
33740.0,0.0,8.33,1526.34,-4.56,5249.06,5638.76,1785.47,2009.62,6005.84,6402.37,1107.7,1112.32,6051.0,4713.35,839.61,976.13,6917.23,5088.78
33741.0,0.0,8.33,1517.05,-12.35,5247.93,5648.32,1791.8,2025.13,6014.6,6373.52,1096.06,1128.42,6078.72,4718.99,825.1,957.15,6919.09,5083.96
33742.0,0.0,8.33,1516.83,-7.32,5232.43,5635.98,1804.94,2015.96,6022.95,6412.45,1088.85,1114.53,6064.85,4709.47,849.56,990.66,6901.41,5078.78
33743.0,0.0,8.33,1518.34,-3.74,5248.68,5673.47,1789.76,2010.09,6019.19,6401.06,1102.88,1124.99,6072.83,4711.23,836.55,970.64,6907.92,5046.65
33744.0,0.0,8.33,1516.62,14.51,5242.63,5642.34,1788.41,2013.14,6014.6,6403.68,1107.7,1110.31,6061.07,4719.69,844.2,972.8,6931.68,5097.68
33745.0,0.0,8.33,1529.15,-16.41,5249.82,5653.9,1793.39,2018.07,6010.42,6388.37,1113.32,1128.62,6093.04,4721.46,831.78,949.72,6910.25,5071.75
33746.0,0.0,8.33,1514.03,-7.32,5237.72,5646.73,1792.03,2015.72,6008.34,6406.75,1127.01,1127.41,6089.67,4705.25,808.91,960.66,6908.39,5088.41
33747.0,0.0,8.33,1527.42,0.81,5240.74,5647.92,1779.59,2013.61,6043.03,6418.15,1105.49,1117.14,6080.82,4720.05,824.52,974.37,6917.7,5074.71
33748.0,0.0,8.33,1511.01,-4.88,5247.55,5647.12,1789.99,2013.84,6012.93,6400.18,1124.79,1126.4,6090.09,4711.94,810.05,959.49,6888.4,5086.93
33749.0,0.0,8.33,1516.62,-0.65,5242.63,5641.95,1793.39,2001.64,6010.01,6430.88,1116.94,1125.8,6069.47,4705.6,826.24,957.93,6911.64,5072.12
33750.0,0.0,8.33,1525.91,-5.04,5241.88,5616.9,1775.08,2019.48,6038.01,6393.18,1112.52,1104.68,6068.63,4710.88,829.68,977.11,6914.44,5063.62
33751.0,0.0,8.33,1519.86,0.16,5237.34,5632.39,1784.11,2005.39,6017.94,6405.0,1093.66,1098.87,6080.82,4713.7,823.76,979.07,6913.97,5068.43
33752.0,0.0,8.33,1518.56,-8.46,5236.96,5643.54,1789.76,2030.08,6004.17,6374.83,1104.48,1120.97,6116.26,4729.22,833.88,959.29,6904.66,5073.23
33753.0,0.0,8.33,1515.54,-2.93,5233.94,5627.62,1771.47,2003.99,6021.28,6383.13,1123.18,1107.9,6066.95,4708.77,828.34,974.76,6917.23,5083.22
33754.0,0.0,8.33,1518.99,-1.3,5236.58,5636.77,1788.63,2010.56,6003.33,6404.12,1115.53,1129.02,6036.75,4669.09,822.81,966.53,6928.42,5113.28
33755.0,0.0,8.33,1515.11,-10.41,5222.24,5641.95,1791.35,2019.01,6016.27,6358.26,1100.47,1113.52,6088.4,4714.05,825.67,948.16,6913.51,5086.93
33756.0,0.0,8.33,1522.88,1.79,5216.58,5616.1,1807.66,2016.66,6020.44,6385.75,1093.66,1121.17,6074.09,4722.52,830.82,959.29,6888.86,5083.59
33757.0,0.0,8.33,1527.42,-5.21,5232.05,5631.6,1792.71,2025.6,6023.79,6405.44,1091.85,1118.15,6056.03,4737.35,853.01,969.86,6914.9,5064.73
33758.0,0.0,8.33,1521.37,0.49,5230.16,5633.19,1792.71,2011.73,6021.7,6390.99,1083.65,1092.05,6055.61,4709.12,840.38,990.07,6901.87,5073.23
33759.0,0.0,8.33,1510.58,-5.04,5239.99,5628.82,1788.41,2007.27,6001.25,6388.81,1106.09,1134.67,6082.51,4698.92,812.52,967.32,6894.9,5089.15
33760.0,0.0,8.33,1518.78,-7.97,5220.35,5618.09,1804.94,2033.61,6039.26,6396.24,1092.86,1116.34,6049.74,4711.23,858.38,968.69,6912.11,5078.41
33761.0,0.0,8.33,1535.86,-3.25,5230.92,5626.43,1792.93,2016.19,6023.79,6401.06,1089.65,1105.29,6079.14,4721.1,846.5,977.11,6910.25,5059.19
33762.0,0.0,8.33,1515.75,-13.98,5240.74,5618.88,1821.52,2017.6,6023.79,6389.68,1107.7,1129.23,6070.73,4720.75,819.0,953.43,6912.57,5105.1
33763.0,0.0,8.33,1523.1,-8.46,5224.12,5641.15,1794.29,2012.67,6029.22,6378.76,1087.85,1119.76,6101.9,4728.16,826.62,959.29,6920.49,5063.99
33764.0,0.0,8.33,1535.43,-6.34,5224.12,5632.0,1796.78,2022.07,6073.25,6386.19,1097.46,1114.33,6069.47,4726.75,822.81,957.15,6915.83,5091.0
33765.0,0.0,8.33,1522.23,-7.64,5223.37,5641.15,1796.56,2011.5,6027.97,6391.43,1093.66,1128.62,6083.77,4677.85,818.62,958.51,6916.77,5105.84
33766.0,0.0,8.33,1508.2,-0.98,5256.26,5622.85,1777.79,2021.84,6023.79,6403.25,1098.47,1105.89,6040.52,4712.29,827.58,969.47,6900.94,5061.41
33767.0,0.0,8.33,1521.58,-11.22,5214.32,5628.02,1799.27,2013.14,5993.34,6376.14,1109.5,1120.16,6069.47,4700.67,831.97,968.49,6911.64,5088.04
33768.0,240.0,8.33,1518.78,-6.18,5236.21,5628.02,1782.08,2017.6,6012.93,6396.24,1104.68,1108.9,6062.33,4712.64,845.54,969.67,6913.97,5059.56
33769.0,240.0,8.33,1519.64,13.85,5229.79,5632.39,1787.28,2014.55,6027.97,6391.43,1090.85,1119.96,6065.27,4724.28,836.55,945.82,6876.34,5069.53
33770.0,240.0,8.33,1504.76,-13.33,5244.14,5635.98,1789.76,2012.67,6006.67,6410.69,1109.7,1115.73,6077.88,4691.89,811.0,955.58,6916.77,5086.56
33771.0,240.0,8.33,1520.5,-8.29,5232.05,5624.44,1814.25,2013.14,6012.09,6401.5,1098.27,1120.76,6083.35,4700.67,825.67,960.08,6902.8,5086.56
33772.0,240.0,8.33,1530.67,-2.12,5229.79,5634.78,1797.01,2013.37,6010.01,6409.38,1091.25,1109.3,6069.47,4719.69,836.55,964.18,6893.51,5059.19
33773.0,240.0,8.33,1507.13,0.16,5244.9,5626.03,1791.12,2013.14,6007.92,6411.57,1100.87,1104.89,6059.81,4703.14,829.87,975.74,6907.45,5059.93
33774.0,240.0,8.33,1527.42,8.31,5241.12,5631.2,1784.11,2006.1,6027.13,6398.87,1097.26,1119.15,6061.91,4718.28,837.89,957.73,6912.57,5060.67
33775.0,240.0,8.33,1512.95,-4.39,5276.36,5653.1,1801.09,2024.19,6011.68,6437.92,1105.89,1096.06,6047.64,4732.75,842.86,975.35,6919.56,5064.73
33776.0,240.0,8.33,1518.13,-10.89,5281.68,5674.27,1816.52,2035.5,6020.02,6432.64,1102.08,1118.55,6125.98,4723.57,822.81,954.41,6912.11,5085.82
33777.0,240.0,8.33,1519.21,-7.48,5277.88,5691.88,1810.62,2017.84,6040.94,6467.88,1101.47,1109.1,6101.9,4702.79,825.1,971.82,6920.96,5072.12
33778.0,240.0,8.33,1516.62,-2.6,5253.23,5681.87,1820.39,2003.52,5982.94,6459.94,1105.49,1113.12,6071.57,4677.85,820.14,961.05,6899.55,5054.03
33779.0,240.0,8.33,1519.64,-15.28,5204.16,5660.69,1818.11,2020.19,5971.72,6397.12,1098.87,1122.58,6060.65,4643.21,823.57,953.24,6901.41,5053.66
33780.0,240.0,8.33,1518.99,-6.18,5192.5,5621.27,1784.34,1995.78,5960.93,6384.87,1087.65,1105.69,6042.61,4627.53,843.25,966.92,6885.15,5028.99
33781.0,240.0,8.33,1525.69,-9.59,5151.29,5593.12,1788.41,2018.54,5932.78,6327.4,1096.46,1125.19,6020.86,4618.83,815.57,943.29,6846.72,5008.79
33782.0,240.0,8.33,1528.5,4.56,5145.69,5564.68,1777.79,1984.78,5887.05,6336.08,1100.47,1116.94,5980.86,4601.45,835.79,952.65,6794.69,4961.28
33783.0,240.0,8.33,1532.61,-6.83,5071.01,5515.94,1773.95,2007.5,5846.49,6219.21,1085.45,1119.56,5953.47,4550.97,825.48,957.54,6613.04,4873.99
33784.0,240.0,8.33,1525.69,-4.56,5014.66,5438.35,1808.35,2053.68,5735.29,6131.91,1109.7,1108.1,5778.12,4438.8,838.46,988.89,6397.99,4815.89
33785.0,240.0,8.33,1549.74,-4.72,4967.48,5400.43,1865.81,2155.5,5715.97,6072.83,1110.71,1118.95,5682.67,4364.54,883.2,1006.02,6278.95,4847.04
33786.0,240.0,8.33,1556.69,16.79,4980.25,5417.82,1940.07,2248.32,5778.93,6130.22,1122.58,1127.21,5626.83,4364.54,884.93,1009.96,6247.09,4939.09
33787.0,240.0,8.33,1589.17,-8.13,5011.73,5449.22,2029.37,2318.8,5897.74,6238.07,1142.95,1162.99,5614.52,4371.26,879.15,1025.77,6304.0,5109.19
33788.0,240.0,8.33,1628.44,-7.16,5050.34,5520.25,2046.82,2364.41,6022.11,6345.64,1150.43,1163.2,5633.19,4433.04,903.28,1037.46,6298.81,5188.75
33789.0,240.0,8.33,1664.86,-10.57,5086.19,5547.74,2093.77,2389.34,6106.12,6420.34,1168.88,1187.38,5640.35,4447.29,911.42,1043.8,6320.03,5282.06
33790.0,240.0,8.33,1698.62,-4.23,5130.4,5587.58,2072.15,2402.1,6163.32,6489.98,1201.05,1185.76,5636.77,4480.32,926.36,1062.5,6343.47,5338.91
33791.0,240.0,8.33,1746.94,-19.17,5133.38,5637.17,2090.44,2409.36,6188.44,6484.22,1224.79,1221.3,5666.68,4504.25,900.77,1045.99,6344.34,5381.15
33792.0,240.0,8.33,1775.3,-2.6,5163.26,5630.01,2089.49,2404.35,6208.94,6528.13,1228.69,1213.93,5691.08,4542.01,909.48,1062.5,6319.16,5369.22
33793.0,240.0,8.33,1816.07,-3.58,5156.52,5658.69,2099.49,2417.64,6203.81,6500.16,1237.52,1239.37,5722.0,4573.75,906.57,1045.19,6291.03,5393.1
33794.0,240.0,8.33,1855.28,-7.32,5155.4,5703.11,2118.34,2416.13,6188.02,6482.9,1256.66,1271.12,5724.01,4568.22,913.55,1053.54,6323.49,5400.43
33795.0,240.0,8.33,1891.77,0.65,5159.14,5675.47,2117.63,2411.37,6187.16,6498.39,1270.71,1278.36,5754.25,4580.32,924.41,1056.52,6288.44,5399.65
33796.0,240.0,8.33,1916.45,-0.33,5192.13,5716.37,2099.25,2408.86,6179.06,6513.47,1292.04,1276.91,5756.27,4609.44,918.78,1070.07,6284.12,5381.53
33797.0,240.0,8.33,1957.03,-3.09,5181.99,5711.55,2112.85,2441.02,6174.38,6482.01,1297.44,1292.87,5793.13,4617.09,915.49,1064.69,6286.28,5408.92
33798.0,240.0,8.33,1973.11,-3.74,5185.37,5770.02,2109.03,2415.63,6171.83,6486.88,1310.13,1316.17,5777.71,4613.61,928.11,1071.67,6311.79,5413.18
33799.0,240.0,8.33,2016.9,-9.76,5193.25,5758.29,2118.1,2424.17,6156.09,6477.59,1321.17,1333.28,5846.49,4635.89,921.31,1058.51,6289.3,5416.66
33800.0,240.0,8.33,2044.22,-9.59,5205.29,5761.52,2110.94,2429.45,6180.77,6489.98,1330.78,1324.93,5815.49,4691.54,931.61,1051.55,6294.92,5414.34
33801.0,240.0,8.33,2062.2,-20.95,5202.28,5781.36,2122.65,2440.27,6167.57,6459.05,1347.31,1354.44,5828.93,4671.19,915.87,1055.53,6313.96,5421.69
33802.0,240.0,8.33,2086.16,-2.93,5224.88,5765.97,2107.12,2423.16,6178.21,6495.73,1353.6,1346.05,5822.82,4686.62,925.97,1081.05,6308.76,5421.3
33803.0,240.0,8.33,2101.4,4.56,5252.47,5790.69,2107.12,2412.62,6166.72,6525.9,1362.84,1363.47,5858.76,4688.02,930.44,1075.86,6302.7,5435.63
33804.0,240.0,8.33,2143.97,3.26,5239.99,5759.1,2099.01,2430.2,6189.72,6514.8,1366.41,1365.36,5880.07,4712.29,939.78,1082.25,6301.84,5409.31
33805.0,240.0,8.33,2164.65,-18.03,5255.88,5814.26,2116.91,2428.44,6188.87,6506.37,1391.49,1394.02,5862.44,4703.49,923.44,1061.3,6339.99,5462.44
33806.0,240.0,8.33,2168.99,-9.11,5252.85,5816.71,2123.84,2425.68,6170.97,6526.79,1393.6,1402.27,5871.46,4712.29,927.33,1074.66,6337.82,5476.07
33807.0,240.0,8.33,2203.55,-3.42,5216.96,5795.97,2118.1,2442.03,6237.64,6519.68,1383.26,1403.75,5901.03,4729.93,918.59,1065.68,6320.89,5488.95
33808.0,240.0,8.33,2223.46,3.42,5251.33,5798.41,2094.73,2427.94,6236.36,6528.57,1402.91,1410.53,5878.84,4747.96,937.44,1065.88,6324.36,5478.02
33809.0,240.0,8.33,2239.78,-5.21,5245.28,5822.82,2127.91,2440.52,6220.93,6491.3,1421.99,1434.95,5895.68,4744.42,912.38,1068.67,6334.34,5501.45
33810.0,240.0,8.33,2262.25,-8.13,5257.02,5797.19,2109.51,2442.28,6238.5,6533.91,1426.66,1426.02,5885.0,4757.52,940.95,1082.45,6325.23,5472.17
33811.0,240.0,8.33,2270.09,-8.62,5254.74,5810.6,2107.6,2460.96,6241.08,6529.46,1425.6,1434.95,5919.99,4754.69,928.88,1067.48,6343.9,5513.98
33812.0,240.0,8.33,2283.58,-0.16,5256.64,5815.89,2127.91,2441.02,6220.07,6518.35,1443.26,1450.51,5889.52,4750.79,939.0,1085.25,6339.56,5503.8
33813.0,240.0,8.33,2316.82,8.14,5218.47,5781.36,2117.39,2438.76,6263.0,6525.46,1435.17,1455.63,5910.5,4782.02,937.44,1067.48,6325.23,5527.31
33814.0,240.0,8.33,2311.89,0.0,5262.32,5815.08,2127.19,2448.59,6239.79,6523.24,1454.78,1465.25,5892.4,4764.97,935.69,1079.05,6378.32,5544.99
33815.0,240.0,8.33,2324.23,-2.44,5264.98,5813.04,2126.71,2438.51,6254.83,6535.69,1460.12,1474.89,5922.46,4751.15,904.64,1072.86,6369.59,5561.13
33816.0,240.0,8.33,2353.97,-3.74,5278.64,5808.16,2112.13,2443.54,6257.84,6546.38,1471.25,1462.26,5885.82,4805.18,939.2,1088.25,6354.78,5512.41
33817.0,240.0,8.33,2374.37,-10.24,5269.53,5817.11,2120.26,2444.3,6260.42,6547.27,1452.0,1461.19,5913.39,4811.6,952.07,1076.86,6369.59,5529.27
33818.0,240.0,8.33,2380.86,-0.33,5264.98,5811.82,2123.84,2441.78,6269.89,6545.48,1467.61,1461.19,5945.19,4806.25,942.12,1089.05,6350.86,5532.02
33819.0,240.0,8.33,2381.61,-2.77,5284.34,5827.71,2128.87,2426.43,6250.1,6546.82,1481.54,1499.16,5955.13,4801.25,926.36,1083.65,6376.58,5541.05
33820.0,240.0,8.33,2410.62,0.16,5295.38,5804.91,2108.31,2442.79,6266.02,6568.24,1481.11,1478.75,5935.26,4795.91,946.6,1090.05,6368.29,5545.77
33821.0,240.0,8.33,2420.4,-3.09,5270.29,5841.99,2139.41,2448.33,6260.85,6553.51,1487.76,1507.99,5936.09,4800.18,928.69,1069.27,6394.06,5550.1
33822.0,240.0,8.33,2441.02,-15.28,5281.68,5832.2,2130.55,2444.55,6293.62,6568.69,1498.08,1500.23,5948.09,4823.39,932.38,1082.45,6387.5,5559.55
33823.0,240.0,8.33,2442.79,-1.46,5280.16,5830.16,2128.63,2452.62,6295.79,6574.94,1489.48,1494.64,5962.59,4829.48,943.48,1091.45,6376.58,5541.84
33824.0,240.0,8.33,2452.12,-8.29,5288.53,5826.08,2144.69,2448.08,6273.34,6578.97,1504.76,1514.46,5960.51,4807.32,933.75,1081.65,6408.06,5567.04
33825.0,240.0,8.33,2455.65,-8.29,5293.47,5847.71,2132.7,2455.91,6256.98,6559.75,1511.01,1521.58,5981.69,4834.13,931.61,1083.65,6402.81,5570.59
33826.0,240.0,8.33,2469.81,-5.86,5315.2,5854.26,2130.07,2452.88,6269.03,6566.01,1520.94,1511.65,5934.85,4828.04,938.81,1076.26,6386.62,5568.23
33827.0,240.0,8.33,2485.01,-0.33,5287.77,5844.04,2129.35,2447.58,6266.88,6578.97,1503.68,1502.82,5958.03,4823.04,948.16,1103.48,6381.82,5556.4
33828.0,240.0,8.33,2492.12,-2.77,5296.9,5858.35,2127.19,2434.98,6247.52,6551.28,1535.86,1551.26,5973.79,4824.82,928.69,1081.25,6396.24,5543.81
33829.0,240.0,8.33,2502.29,-4.07,5301.09,5855.89,2134.62,2440.27,6233.78,6565.11,1525.91,1543.45,5990.42,4814.46,932.38,1074.06,6393.62,5528.09
33830.0,240.0,8.33,2522.68,1.63,5254.36,5862.03,2128.87,2450.35,6222.64,6542.37,1542.15,1540.41,5987.51,4827.33,931.8,1066.28,6376.58,5533.59
33831.0,240.0,8.33,2533.4,-6.18,5282.06,5852.62,2125.76,2453.13,6220.5,6543.7,1539.55,1538.46,5980.02,4823.39,952.65,1081.85,6379.2,5510.84
33832.0,240.0,8.33,2533.15,-0.33,5282.06,5869.82,2143.25,2439.51,6198.26,6543.26,1553.65,1544.32,5975.04,4809.82,926.94,1091.45,6396.24,5489.73
33833.0,240.0,8.33,2543.13,-8.46,5280.16,5878.43,2145.65,2455.65,6191.43,6541.92,1539.55,1541.5,5974.62,4851.34,931.8,1074.86,6388.81,5497.93
33834.0,240.0,8.33,2541.08,-7.32,5297.66,5873.92,2134.86,2442.79,6179.06,6532.13,1567.14,1566.92,5985.43,4807.67,918.2,1070.87,6397.99,5494.02
33835.0,240.0,8.33,2549.79,-17.87,5291.19,5885.41,2130.78,2442.28,6185.88,6559.75,1559.95,1554.95,5990.01,4808.39,933.36,1081.85,6387.5,5503.02
33836.0,240.0,8.33,2562.88,-7.48,5291.95,5870.64,2141.33,2450.1,6187.59,6539.69,1556.26,1566.05,5997.92,4837.35,931.61,1076.66,6388.81,5487.38
33837.0,240.0,8.33,2571.62,-12.52,5303.76,5866.95,2142.53,2442.79,6189.72,6561.09,1563.44,1565.39,6005.42,4818.03,932.38,1078.05,6389.24,5496.76
33838.0,240.0,8.33,2604.89,-13.82,5297.66,5853.44,2108.07,2439.26,6236.36,6558.42,1560.82,1560.82,6002.08,4828.04,941.53,1088.85,6373.08,5478.41
33839.0,240.0,8.33,2587.58,-2.12,5261.94,5859.58,2137.26,2447.83,6229.92,6558.42,1554.74,1570.62,6005.0,4830.19,938.42,1074.26,6374.39,5499.5
33840.0,240.0,8.33,2571.62,1.79,5297.66,5868.59,2147.81,2447.33,6190.15,6549.05,1578.47,1583.06,5985.85,4819.46,940.95,1082.65,6417.27,5522.21
33841.0,240.0,8.33,2589.13,-2.12,5287.77,5871.87,2134.62,2426.43,6215.36,6561.99,1584.58,1581.09,5973.38,4814.1,934.91,1088.85,6390.99,5522.21
33842.0,240.0,8.33,2612.91,-8.13,5288.91,5853.44,2123.84,2454.9,6226.92,6563.77,1569.97,1559.3,5985.01,4825.18,939.78,1097.46,6402.81,5509.28
33843.0,240.0,8.33,2625.61,-5.86,5295.76,5857.94,2133.42,2449.09,6215.79,6546.38,1579.34,1580.44,5993.75,4841.66,938.03,1075.66,6378.32,5522.99
33844.0,240.0,8.33,2614.98,-9.76,5335.08,5870.64,2134.62,2446.06,6220.07,6542.81,1592.45,1597.05,5983.35,4830.55,919.75,1096.46,6413.76,5539.48
33845.0,240.0,8.33,2623.01,-7.64,5318.26,5880.89,2135.58,2429.95,6209.37,6539.25,1590.27,1597.49,6017.94,4834.85,936.08,1076.46,6385.31,5513.19
33846.0,240.0,8.33,2640.15,-3.42,5264.22,5890.34,2139.17,2449.09,6212.79,6536.13,1583.49,1606.47,6010.84,4834.85,928.3,1080.85,6373.08,5511.23
33847.0,240.0,8.33,2635.22,-2.28,5310.24,5880.07,2143.73,2449.6,6198.26,6545.04,1591.14,1605.59,6033.4,4844.52,939.39,1077.26,6376.14,5497.54
33848.0,240.0,8.33,2643.28,-4.39,5304.52,5876.79,2133.9,2451.36,6202.96,6550.83,1604.5,1585.24,6006.25,4834.13,932.97,1096.06,6397.99,5493.24
